0,7999.714
1,712.9228
2,709.91284
3,711.2166
4,708.03937
5,705.3337
6,705.6565
7,698.5553
8,697.08026
9,692.1309
10,687.2081
11,680.70447
12,675.7589
13,669.75476
14,659.1877
15,652.36865
16,644.05493
17,634.65985
18,625.9149
19,613.16626
20,602.95996
21,592.4195
22,580.868
23,570.13837
24,558.46594
25,547.60223
26,536.9951
27,526.18536
28,515.452
29,501.93225
30,481.83643
31,439.679
32,354.95673
33,287.86435
34,242.085
35,210.0621
36,188.31113
37,184.14539
38,164.42952
39,155.4835
40,150.16476
41,138.91347
42,139.33846
43,130.96762
44,140.07126
45,124.800415
46,217.96408
47,174.55473
48,128.33656
49,112.41344
50,107.51978
51,95.1194
52,96.66674
53,84.23852
54,83.60604
55,79.56757
56,74.48193
57,71.82041
58,73.29126
59,72.626625
60,67.66563
61,74.266235
62,59.102524
63,57.7939
64,77.054985
65,65.581825
66,75.73746
67,56.99828
68,55.66192
69,53.92133
70,58.190586
71,47.665623
72,48.101673
73,42.476517
74,39.887897
75,37.244884
76,33.933823
77,30.18579
78,30.070156
79,26.362583
80,26.132633
81,22.266983
82,21.127632
83,21.881798
84,20.867456
85,19.672756
86,18.864086
87,18.812994
88,17.089941
89,17.963058
90,18.296928
91,17.239668
92,15.564037
93,15.105763
94,15.908084
95,15.058658
96,14.564298
97,15.674061
98,15.842054
99,14.247925
100,13.692623
101,16.806757
102,14.183747
103,13.90745
104,13.307099
105,14.8100195
106,12.77448
107,12.703275
108,12.037696
109,13.720329
110,11.422915
111,13.102682
112,12.892184
113,13.642847
114,10.145128
115,12.249452
116,10.436042
117,9.953869
118,10.364966
119,11.214511
120,11.451609
121,9.433288
122,11.322884
123,10.287213
124,10.4599905
125,11.940335
126,11.7562895
127,8.703686
128,10.5540495
129,10.626604
130,10.745073
131,9.973142
132,9.158454
133,8.912558
134,11.459746
135,8.66275
136,9.108727
137,8.8968315
138,8.933305
139,11.143021
140,8.329318
141,8.990372
142,8.974009
143,8.512518
144,8.377812
145,8.219409
146,9.161201
147,9.031622
148,8.189866
149,7.732422
150,8.637925
151,7.6098566
152,7.600957
153,7.5143037
154,8.629104
155,8.121493
156,8.009016
157,8.025506
158,8.3242445
159,7.598954
160,8.061722
161,8.040584
162,6.8017077
163,6.6865845
164,8.872876
165,7.872352
166,7.482337
167,8.769555
168,6.8054466
169,6.015058
170,7.405395
171,5.983276
172,6.822662
173,6.8380203
174,6.0323787
175,6.36957
176,8.798368
177,6.1445603
178,7.810404
179,5.924356
180,6.529203
181,8.017427
182,5.682745
183,6.3678336
184,6.209361
185,6.5802326
186,5.7724543
187,6.629385
188,6.452879
189,6.4856653
190,5.6371517
191,5.4307246
192,7.081798
193,5.445211
194,6.3603916
195,5.608229
196,5.1990757
197,6.8486576
198,6.1612115
199,5.812346
200,5.5283027
201,5.3086534
202,5.317122
203,5.68917
204,5.092273
205,4.805496
206,4.773555
207,6.132868
208,5.882238
209,4.7530117
210,5.893964
211,4.695121
212,4.941755
213,5.7273455
214,5.1483088
215,5.0204744
216,5.0496616
217,5.167146
218,5.4451118
219,5.2877173
220,4.464878
221,4.2636237
222,5.2782407
223,5.0018487
224,4.238657
225,4.8640094
226,4.2160935
227,5.1934323
228,5.192421
229,4.6321697
230,4.319101
231,4.539444
232,5.068133
233,5.4629297
234,4.053643
235,4.574317
236,5.1893296
237,4.788348
238,4.0151944
239,3.7328534
240,4.5229454
241,3.9859457
242,5.249921
243,5.0816517
244,5.080049
245,5.5628476
246,3.7137136
247,4.0160284
248,4.272014
249,4.4649334
250,4.259013
251,4.214035
252,4.922375
253,3.371198
254,4.087941
255,4.002039
256,6.5521674
257,4.132093
258,3.2347896
259,4.4799285
260,4.9945927
261,4.0334272
262,4.289069
263,3.680937
264,3.7926717
265,3.654278
266,5.1043754
267,3.150846
268,4.3059855
269,4.524785
270,3.5351615
271,3.5563185
272,4.155657
273,3.8903236
274,3.7476041
275,4.3064723
276,4.169133
277,4.5521774
278,4.0404
279,3.4136229
280,3.9225202
281,3.4578514
282,4.268972
283,3.5672858
